Category,department,Year,MHT_CET_Percentile,Collage_name
VJNT,Information Technology,2022,72.9,Jaywantrao Sawant College of Engineering Pune - (Handewadi Road Hadapsar Pune Maharashtra  411028 )
EWS,Information Technology,2022,91.22,Jaywantrao Sawant College of Engineering Pune - (Handewadi Road Hadapsar Pune Maharashtra  411028 )
TFWS,Information Technology,2022,93.4,Jaywantrao Sawant College of Engineering Pune - (Handewadi Road Hadapsar Pune Maharashtra  411028 )
OPEN,Electronics and TeleCommunication Engineering,2022,75.35,Jaywantrao Sawant College of Engineering Pune - (Handewadi Road Hadapsar Pune Maharashtra  411028 )
OBC,Electronics and TeleCommunication Engineering,2022,71.64,Jaywantrao Sawant College of Engineering Pune - (Handewadi Road Hadapsar Pune Maharashtra  411028 )
SC,Electronics and TeleCommunication Engineering,2022,37.54,Jaywantrao Sawant College of Engineering Pune - (Handewadi Road Hadapsar Pune Maharashtra  411028 )
NT,Electronics and TeleCommunication Engineering,2022,69.52,Jaywantrao Sawant College of Engineering Pune - (Handewadi Road Hadapsar Pune Maharashtra  411028 )
EWS,Electronics and TeleCommunication Engineering,2022,80.92,Jaywantrao Sawant College of Engineering Pune - (Handewadi Road Hadapsar Pune Maharashtra  411028 )
TFWS,Electronics and TeleCommunication Engineering,2022,86.83,Jaywantrao Sawant College of Engineering Pune - (Handewadi Road Hadapsar Pune Maharashtra  411028 )
OPEN,Mechanical Engineering,2022,15.9,Jaywantrao Sawant College of Engineering Pune - (Handewadi Road Hadapsar Pune Maharashtra  411028 )
TFWS,Mechanical Engineering,2022,16.57,Jaywantrao Sawant College of Engineering Pune - (Handewadi Road Hadapsar Pune Maharashtra  411028 )
OPEN,Civil Engineering,2022,65.57,MAEER's Maharashtra Academy of Engineering Alandi Pune. - (MAE Campus Alandi Pune India  412105)
OBC,Civil Engineering,2022,58.81,MAEER's Maharashtra Academy of Engineering Alandi Pune. - (MAE Campus Alandi Pune India  412105)
SC,Civil Engineering,2022,39.42,MAEER's Maharashtra Academy of Engineering Alandi Pune. - (MAE Campus Alandi Pune India  412105)
ST,Civil Engineering,2022,56.76,MAEER's Maharashtra Academy of Engineering Alandi Pune. - (MAE Campus Alandi Pune India  412105)
NT,Civil Engineering,2022,63.77,MAEER's Maharashtra Academy of Engineering Alandi Pune. - (MAE Campus Alandi Pune India  412105)
VJNT,Civil Engineering,2022,35.65,MAEER's Maharashtra Academy of Engineering Alandi Pune. - (MAE Campus Alandi Pune India  412105)
EWS,Civil Engineering,2022,59.41,MAEER's Maharashtra Academy of Engineering Alandi Pune. - (MAE Campus Alandi Pune India  412105)
TFWS,Civil Engineering,2022,73.24,MAEER's Maharashtra Academy of Engineering Alandi Pune. - (MAE Campus Alandi Pune India  412105)
OPEN,Computer Engineering,2022,95.6,MAEER's Maharashtra Academy of Engineering Alandi Pune. - (MAE Campus Alandi Pune India  412105)
OBC,Computer Engineering,2022,95.2,MAEER's Maharashtra Academy of Engineering Alandi Pune. - (MAE Campus Alandi Pune India  412105)
SC,Computer Engineering,2022,91.97,MAEER's Maharashtra Academy of Engineering Alandi Pune. - (MAE Campus Alandi Pune India  412105)
ST,Computer Engineering,2022,71.12,MAEER's Maharashtra Academy of Engineering Alandi Pune. - (MAE Campus Alandi Pune India  412105)
NT,Computer Engineering,2022,95.05,MAEER's Maharashtra Academy of Engineering Alandi Pune. - (MAE Campus Alandi Pune India  412105)
VJNT,Computer Engineering,2022,91.89,MAEER's Maharashtra Academy of Engineering Alandi Pune. - (MAE Campus Alandi Pune India  412105)
TFWS,Computer Engineering,2022,97.28,MAEER's Maharashtra Academy of Engineering Alandi Pune. - (MAE Campus Alandi Pune India  412105)
OPEN,Electronics and TeleCommunication Engineering,2022,90.33,MAEER's Maharashtra Academy of Engineering Alandi Pune. - (MAE Campus Alandi Pune India  412105)
OBC,Electronics and TeleCommunication Engineering,2022,88.85,MAEER's Maharashtra Academy of Engineering Alandi Pune. - (MAE Campus Alandi Pune India  412105)
SC,Electronics and TeleCommunication Engineering,2022,83.91,MAEER's Maharashtra Academy of Engineering Alandi Pune. - (MAE Campus Alandi Pune India  412105)
ST,Electronics and TeleCommunication Engineering,2022,35.69,MAEER's Maharashtra Academy of Engineering Alandi Pune. - (MAE Campus Alandi Pune India  412105)
NT,Electronics and TeleCommunication Engineering,2022,89.4,MAEER's Maharashtra Academy of Engineering Alandi Pune. - (MAE Campus Alandi Pune India  412105)
VJNT,Electronics and TeleCommunication Engineering,2022,82.4,MAEER's Maharashtra Academy of Engineering Alandi Pune. - (MAE Campus Alandi Pune India  412105)
EWS,Electronics and TeleCommunication Engineering,2022,90.26,MAEER's Maharashtra Academy of Engineering Alandi Pune. - (MAE Campus Alandi Pune India  412105)
TFWS,Electronics and TeleCommunication Engineering,2022,93.08,MAEER's Maharashtra Academy of Engineering Alandi Pune. - (MAE Campus Alandi Pune India  412105)
OPEN,Mechanical Engineering,2022,70.09,MAEER's Maharashtra Academy of Engineering Alandi Pune. - (MAE Campus Alandi Pune India  412105)
OBC,Mechanical Engineering,2022,63.77,MAEER's Maharashtra Academy of Engineering Alandi Pune. - (MAE Campus Alandi Pune India  412105)
SC,Mechanical Engineering,2022,43.01,MAEER's Maharashtra Academy of Engineering Alandi Pune. - (MAE Campus Alandi Pune India  412105)
NT,Mechanical Engineering,2022,63.77,MAEER's Maharashtra Academy of Engineering Alandi Pune. - (MAE Campus Alandi Pune India  412105)
VJNT,Mechanical Engineering,2022,39.53,MAEER's Maharashtra Academy of Engineering Alandi Pune. - (MAE Campus Alandi Pune India  412105)
EWS,Mechanical Engineering,2022,59.42,MAEER's Maharashtra Academy of Engineering Alandi Pune. - (MAE Campus Alandi Pune India  412105)
TFWS,Mechanical Engineering,2022,76.69,MAEER's Maharashtra Academy of Engineering Alandi Pune. - (MAE Campus Alandi Pune India  412105)
OPEN,Civil Engineering,2022,28.3,Choudhary Attar Singh Yadav Memorial Trust Siddhant College of Engineering Maval Pune.- (Vill.: Sudumbare Talegaon-Chakan Highway Tal.:Maval Dist. Pune  412109.)
OPEN,Computer Engineering,2022,72.64,Choudhary Attar Singh Yadav Memorial Trust Siddhant College of Engineering Maval Pune.- (Vill.: Sudumbare Talegaon-Chakan Highway Tal.:Maval Dist. Pune  412109.)
TFWS,Computer Engineering,2022,79.47,Choudhary Attar Singh Yadav Memorial Trust Siddhant College of Engineering Maval Pune.- (Vill.: Sudumbare Talegaon-Chakan Highway Tal.:Maval Dist. Pune  412109.)
OPEN,Information Technology,2022,71.64,Choudhary Attar Singh Yadav Memorial Trust Siddhant College of Engineering Maval Pune.- (Vill.: Sudumbare Talegaon-Chakan Highway Tal.:Maval Dist. Pune  412109.)
TFWS,Information Technology,2022,81.99,Choudhary Attar Singh Yadav Memorial Trust Siddhant College of Engineering Maval Pune.- (Vill.: Sudumbare Talegaon-Chakan Highway Tal.:Maval Dist. Pune  412109.)
OPEN,Electronics and TeleCommunication Engineering,2022,51.23,Choudhary Attar Singh Yadav Memorial Trust Siddhant College of Engineering Maval Pune.- (Vill.: Sudumbare Talegaon-Chakan Highway Tal.:Maval Dist. Pune  412109.)
OPEN,Mechanical Engineering,2022,29.23,Choudhary Attar Singh Yadav Memorial Trust Siddhant College of Engineering Maval Pune.- (Vill.: Sudumbare Talegaon-Chakan Highway Tal.:Maval Dist. Pune  412109.)
OPEN,Civil Engineering,2022,25.31,G.H.Raisoni College of Engineering & Management Wagholi Pune - (Gat No. 1200 Navin Wagholi Domkhel Road Nagar road Pune  412207) (Minority Collge)
OPEN,Computer Engineering,2022,91.25,G.H.Raisoni College of Engineering & Management Wagholi Pune - (Gat No. 1200 Navin Wagholi Domkhel Road Nagar road Pune  412207) (Minority Collge)
TFWS,Computer Engineering,2022,93.08,G.H.Raisoni College of Engineering & Management Wagholi Pune - (Gat No. 1200 Navin Wagholi Domkhel Road Nagar road Pune  412207) (Minority Collge)
OPEN,Information Technology,2022,89.23,G.H.Raisoni College of Engineering & Management Wagholi Pune - (Gat No. 1200 Navin Wagholi Domkhel Road Nagar road Pune  412207) (Minority Collge)
TFWS,Information Technology,2022,90.37,G.H.Raisoni College of Engineering & Management Wagholi Pune - (Gat No. 1200 Navin Wagholi Domkhel Road Nagar road Pune  412207) (Minority Collge)
OPEN,Electronics and TeleCommunication Engineering,2022,79.59,G.H.Raisoni College of Engineering & Management Wagholi Pune - (Gat No. 1200 Navin Wagholi Domkhel Road Nagar road Pune  412207) (Minority Collge)
TFWS,Electronics and TeleCommunication Engineering,2022,87.02,G.H.Raisoni College of Engineering & Management Wagholi Pune - (Gat No. 1200 Navin Wagholi Domkhel Road Nagar road Pune  412207) (Minority Collge)
OPEN,Mechanical Engineering,2022,32.49,G.H.Raisoni College of Engineering & Management Wagholi Pune - (Gat No. 1200 Navin Wagholi Domkhel Road Nagar road Pune  412207) (Minority Collge)
OPEN,Computer Engineering,2022,94.04,Marathwada Mitra Mandal's College of Engineering Karvenagar Pune.- (Sr.No. 18 Plot No. 5/3 CTS No.205 Karvenagar Pune  411052)
OBC,Computer Engineering,2022,92.97,Marathwada Mitra Mandal's College of Engineering Karvenagar Pune.- (Sr.No. 18 Plot No. 5/3 CTS No.205 Karvenagar Pune  411052)
SC,Computer Engineering,2022,84.08,Marathwada Mitra Mandal's College of Engineering Karvenagar Pune.- (Sr.No. 18 Plot No. 5/3 CTS No.205 Karvenagar Pune  411052)
ST,Computer Engineering,2022,26.31,Marathwada Mitra Mandal's College of Engineering Karvenagar Pune.- (Sr.No. 18 Plot No. 5/3 CTS No.205 Karvenagar Pune  411052)
NT,Computer Engineering,2022,93.01,Marathwada Mitra Mandal's College of Engineering Karvenagar Pune.- (Sr.No. 18 Plot No. 5/3 CTS No.205 Karvenagar Pune  411052)
VJNT,Computer Engineering,2022,87.12,Marathwada Mitra Mandal's College of Engineering Karvenagar Pune.- (Sr.No. 18 Plot No. 5/3 CTS No.205 Karvenagar Pune  411052)
EWS,Computer Engineering,2022,93.7,Marathwada Mitra Mandal's College of Engineering Karvenagar Pune.- (Sr.No. 18 Plot No. 5/3 CTS No.205 Karvenagar Pune  411052)
TFWS,Computer Engineering,2022,95.6,Marathwada Mitra Mandal's College of Engineering Karvenagar Pune.- (Sr.No. 18 Plot No. 5/3 CTS No.205 Karvenagar Pune  411052)
OPEN,Information Technology,2022,92.97,Marathwada Mitra Mandal's College of Engineering Karvenagar Pune.- (Sr.No. 18 Plot No. 5/3 CTS No.205 Karvenagar Pune  411052)
OBC,Information Technology,2022,92.48,Marathwada Mitra Mandal's College of Engineering Karvenagar Pune.- (Sr.No. 18 Plot No. 5/3 CTS No.205 Karvenagar Pune  411052)
SC,Information Technology,2022,79.86,Marathwada Mitra Mandal's College of Engineering Karvenagar Pune.- (Sr.No. 18 Plot No. 5/3 CTS No.205 Karvenagar Pune  411052)
ST,Information Technology,2022,11.3,Marathwada Mitra Mandal's College of Engineering Karvenagar Pune.- (Sr.No. 18 Plot No. 5/3 CTS No.205 Karvenagar Pune  411052)
NT,Information Technology,2022,90.89,Marathwada Mitra Mandal's College of Engineering Karvenagar Pune.- (Sr.No. 18 Plot No. 5/3 CTS No.205 Karvenagar Pune  411052)
VJNT,Information Technology,2022,79.1,Marathwada Mitra Mandal's College of Engineering Karvenagar Pune.- (Sr.No. 18 Plot No. 5/3 CTS No.205 Karvenagar Pune  411052)
EWS,Information Technology,2022,93.18,Marathwada Mitra Mandal's College of Engineering Karvenagar Pune.- (Sr.No. 18 Plot No. 5/3 CTS No.205 Karvenagar Pune  411052)
TFWS,Information Technology,2022,94.43,Marathwada Mitra Mandal's College of Engineering Karvenagar Pune.- (Sr.No. 18 Plot No. 5/3 CTS No.205 Karvenagar Pune  411052)
OPEN,Electronics and TeleCommunication Engineering,2022,85.04,Marathwada Mitra Mandal's College of Engineering Karvenagar Pune.- (Sr.No. 18 Plot No. 5/3 CTS No.205 Karvenagar Pune  411052)
OBC,Electronics and TeleCommunication Engineering,2022,80.91,Marathwada Mitra Mandal's College of Engineering Karvenagar Pune.- (Sr.No. 18 Plot No. 5/3 CTS No.205 Karvenagar Pune  411052)
SC,Electronics and TeleCommunication Engineering,2022,48.14,Marathwada Mitra Mandal's College of Engineering Karvenagar Pune.- (Sr.No. 18 Plot No. 5/3 CTS No.205 Karvenagar Pune  411052)
NT,Electronics and TeleCommunication Engineering,2022,81.75,Marathwada Mitra Mandal's College of Engineering Karvenagar Pune.- (Sr.No. 18 Plot No. 5/3 CTS No.205 Karvenagar Pune  411052)
VJNT,Electronics and TeleCommunication Engineering,2022,74.17,Marathwada Mitra Mandal's College of Engineering Karvenagar Pune.- (Sr.No. 18 Plot No. 5/3 CTS No.205 Karvenagar Pune  411052)
EWS,Electronics and TeleCommunication Engineering,2022,85.69,Marathwada Mitra Mandal's College of Engineering Karvenagar Pune.- (Sr.No. 18 Plot No. 5/3 CTS No.205 Karvenagar Pune  411052)
TFWS,Electronics and TeleCommunication Engineering,2022,88.59,Marathwada Mitra Mandal's College of Engineering Karvenagar Pune.- (Sr.No. 18 Plot No. 5/3 CTS No.205 Karvenagar Pune  411052)
OPEN,Mechanical Engineering,2022,39.15,Marathwada Mitra Mandal's College of Engineering Karvenagar Pune.- (Sr.No. 18 Plot No. 5/3 CTS No.205 Karvenagar Pune  411052)
OBC,Mechanical Engineering,2022,10.77,Marathwada Mitra Mandal's College of Engineering Karvenagar Pune.- (Sr.No. 18 Plot No. 5/3 CTS No.205 Karvenagar Pune  411052)
SC,Mechanical Engineering,2022,26.78,Marathwada Mitra Mandal's College of Engineering Karvenagar Pune.- (Sr.No. 18 Plot No. 5/3 CTS No.205 Karvenagar Pune  411052)
NT,Mechanical Engineering,2022,26.31,Marathwada Mitra Mandal's College of Engineering Karvenagar Pune.- (Sr.No. 18 Plot No. 5/3 CTS No.205 Karvenagar Pune  411052)
EWS,Mechanical Engineering,2022,43.31,Marathwada Mitra Mandal's College of Engineering Karvenagar Pune.- (Sr.No. 18 Plot No. 5/3 CTS No.205 Karvenagar Pune  411052)
OPEN,Civil Engineering,2022,5.12,JSPM's Imperial College of Engineering and Research Wagholi Pune. - (Gate No. 720/2 Pune-nagar Highway Wagholi Pune)
EWS,Civil Engineering,2022,2.33,JSPM's Imperial College of Engineering and Research Wagholi Pune. - (Gate No. 720/2 Pune-nagar Highway Wagholi Pune)
OPEN,Computer Engineering,2022,89.05,JSPM's Imperial College of Engineering and Research Wagholi Pune. - (Gate No. 720/2 Pune-nagar Highway Wagholi Pune)
OBC,Computer Engineering,2022,88.24,JSPM's Imperial College of Engineering and Research Wagholi Pune. - (Gate No. 720/2 Pune-nagar Highway Wagholi Pune)
SC,Computer Engineering,2022,82.67,JSPM's Imperial College of Engineering and Research Wagholi Pune. - (Gate No. 720/2 Pune-nagar Highway Wagholi Pune)
ST,Computer Engineering,2022,13.52,JSPM's Imperial College of Engineering and Research Wagholi Pune. - (Gate No. 720/2 Pune-nagar Highway Wagholi Pune)
NT,Computer Engineering,2022,87.25,JSPM's Imperial College of Engineering and Research Wagholi Pune. - (Gate No. 720/2 Pune-nagar Highway Wagholi Pune)
VJNT,Computer Engineering,2022,82.4,JSPM's Imperial College of Engineering and Research Wagholi Pune. - (Gate No. 720/2 Pune-nagar Highway Wagholi Pune)
EWS,Computer Engineering,2022,90.52,JSPM's Imperial College of Engineering and Research Wagholi Pune. - (Gate No. 720/2 Pune-nagar Highway Wagholi Pune)
TFWS,Computer Engineering,2022,94.33,JSPM's Imperial College of Engineering and Research Wagholi Pune. - (Gate No. 720/2 Pune-nagar Highway Wagholi Pune)
OPEN,Electronics and TeleCommunication Engineering,2022,69.38,JSPM's Imperial College of Engineering and Research Wagholi Pune. - (Gate No. 720/2 Pune-nagar Highway Wagholi Pune)
OBC,Electronics and TeleCommunication Engineering,2022,64.06,JSPM's Imperial College of Engineering and Research Wagholi Pune. - (Gate No. 720/2 Pune-nagar Highway Wagholi Pune)
SC,Electronics and TeleCommunication Engineering,2022,4.74,JSPM's Imperial College of Engineering and Research Wagholi Pune. - (Gate No. 720/2 Pune-nagar Highway Wagholi Pune)
NT,Electronics and TeleCommunication Engineering,2022,64.01,JSPM's Imperial College of Engineering and Research Wagholi Pune. - (Gate No. 720/2 Pune-nagar Highway Wagholi Pune)
VJNT,Electronics and TeleCommunication Engineering,2022,67.11,JSPM's Imperial College of Engineering and Research Wagholi Pune. - (Gate No. 720/2 Pune-nagar Highway Wagholi Pune)
EWS,Electronics and TeleCommunication Engineering,2022,76.56,JSPM's Imperial College of Engineering and Research Wagholi Pune. - (Gate No. 720/2 Pune-nagar Highway Wagholi Pune)
TFWS,Electronics and TeleCommunication Engineering,2022,82.44,JSPM's Imperial College of Engineering and Research Wagholi Pune. - (Gate No. 720/2 Pune-nagar Highway Wagholi Pune)
OPEN,Mechanical Engineering,2022,2.72,JSPM's Imperial College of Engineering and Research Wagholi Pune. - (Gate No. 720/2 Pune-nagar Highway Wagholi Pune)
EWS,Mechanical Engineering,2022,3.19,JSPM's Imperial College of Engineering and Research Wagholi Pune. - (Gate No. 720/2 Pune-nagar Highway Wagholi Pune)
OPEN,Civil Engineering,2022,88.02,Pimpri Chinchwad Education Trust Pimpri Chinchwad College of Engineering Pune - (Near Akurdi Railway Station PradhikaranNigdiPune-44.)
OBC,Civil Engineering,2022,84.97,Pimpri Chinchwad Education Trust Pimpri Chinchwad College of Engineering Pune - (Near Akurdi Railway Station PradhikaranNigdiPune-44.)
SC,Civil Engineering,2022,85.95,Pimpri Chinchwad Education Trust Pimpri Chinchwad College of Engineering Pune - (Near Akurdi Railway Station PradhikaranNigdiPune-44.)
ST,Civil Engineering,2022,62.37,Pimpri Chinchwad Education Trust Pimpri Chinchwad College of Engineering Pune - (Near Akurdi Railway Station PradhikaranNigdiPune-44.)
NT,Civil Engineering,2022,81.98,Pimpri Chinchwad Education Trust Pimpri Chinchwad College of Engineering Pune - (Near Akurdi Railway Station PradhikaranNigdiPune-44.)
VJNT,Civil Engineering,2022,79.1,Pimpri Chinchwad Education Trust Pimpri Chinchwad College of Engineering Pune - (Near Akurdi Railway Station PradhikaranNigdiPune-44.)
EWS,Civil Engineering,2022,88.74,Pimpri Chinchwad Education Trust Pimpri Chinchwad College of Engineering Pune - (Near Akurdi Railway Station PradhikaranNigdiPune-44.)
TFWS,Civil Engineering,2022,92.63,Pimpri Chinchwad Education Trust Pimpri Chinchwad College of Engineering Pune - (Near Akurdi Railway Station PradhikaranNigdiPune-44.)
